npm run 'dag2:performance-worker' [iterations] [action]
Values: iterations=100 action=step2
 Update {room_id=a4ce3ced23 text='Hello World!', depth=0, predecessors=[0,0], id=3b9e9e4680}starting...
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}16
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}17
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}18
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}19
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}20
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}21
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}22
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}23
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}24
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}25
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}26
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}27
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}28
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}29
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}30
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}31
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}32
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}33
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}34
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}35
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}36
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}37
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}38
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}39
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}40
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}41
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}42
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}43
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}44
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}45
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}46
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}47
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}48
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}49
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}50
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}51
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}52
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}53
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}54
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}55
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}56
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}57
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}58
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}59
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}60
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}61
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}62
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}63
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}64
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}65
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}66
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}67
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}68
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}69
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}70
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}71
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}72
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}73
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}74
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}75
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}76
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}77
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}78
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}79
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}80
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}81
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}82
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}83
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}84
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}85
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}86
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}87
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}88
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}89
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}90
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}91
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}92
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}93
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}94
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}95
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}96
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}97
 Update {room_id=a4ce3ced23 text='Hello World!', depth=1, predecessors=[3b9e9e4680,3b9e9e4680], id=668e4d7d26}98
